*** COMPREHENSIVE AEROLOGICAL REFERENCE DATASET (CARDS) STATION HISTORY *** 

NUMBER = STATION NUMBER (1ST 5 DIGITS IS WMO NUMBER)
NAME = STATION NAME 
COUNTRY = FIPS COUNTRY CODE 
LATITUDE = LATITUDE IN DEGREES & HUNDREDTHS (SOUTH = NEGATIVE)  
LONGITUDE = LONGITUDE IN DEGREES & HUNDREDTHS (WEST = NEGATIVE) 
ELEV = ELEVATION IN METERS (UNKNOWN = 9999.9)   
BEGINS = BEGINNING YEAR-MONTH FOR DIGITAL DATA  
ENDS = ENDING YEAR-MONTH FOR DIGITAL DATA (999912 = STATION STILL ACTIVE)   

NUMBER NAME                            COUNTRY    LATITUDE  LONGITUDE   ELEV    BEGINS ENDS 
915770 KOUMAC(NLLE'CAL)                     NC   -20.56000  164.28300   18.0    197301 999912   
915820 LI FOU                               NC   -20.76000  167.23300   29.0    197301 999912   
915920 NOUMEA                               NC   -22.26000  166.45000   69.0    196007 999912   
916100 TARAWA                               KR     1.35000  172.91700    4.0    197301 999912   
916100 TARAWA                               KR     1.35000  172.93300    4.0    195803 195807   
916430 FUNAFUTI                             TV    -8.51700  179.21700    2.0    197301 999912   
916500 ROTUMA                               FJ   -12.50000  177.05000   19.0    197301 198004   
916800 NANDI                                FJ   -17.75000  177.45000   19.0    194907 999912   
917000 CANTON IS (JOPHAM ARPT               KR    -2.71000 -171.76000    3.0    197901 197906   
917000 CANTON IS (JOPHAM ARPT               KR    -2.71000 -171.76000    3.0    197110 197412   
917000 CANTON IS (JOPHAM ARPT               KR    -2.76000 -171.71000    4.0    195509 196709   
917000 CANTON IS (JOPHAM ARPT               KR    -2.76000 -171.71000    3.0    195001 195509   
917010 CANTON ISLAND                        KR    -2.76700 -171.71000    3.0    199003 999912   
917620 APIA                                 WS   -13.80000 -171.78000    2.0    197301 198912   
917650 FATUNA IS./PAGO PAGO I               WS   -14.33000 -170.71000    2.0    196604 999912   
917655 LEONE BAY                            WS   -14.36000 -170.78000   21.0    196204 196207   
917880 NUKUALOFA  TO 917920                 TN   -21.13000 -175.18000    3.0    197301 198004   
917920 FUAAMOTU                             TN   -21.23000 -175.15000   38.0    198810 999912   
918000 PENRHYN                              CW    -9.01700 -158.06000    2.0    197301 999912   
918010 PENRHYN                              CW    -9.00000 -158.05000    1.0    197812 999912   
918300 AITUTAKI/AMURI                       CW   -18.83000 -159.76000    6.0    197301 999912   
918430 RAROTONGA                            CW   -21.20000 -159.81000    7.0    197301 999912   
918430 RAROTONGA                            CW   -21.20000 -159.81000    7.0    196806 197008   
919020 MALDEN ISLAND                        KR    -4.05000 -154.98000    7.0    196203 196207   
919250 ATUONA                               FP    -9.81700 -139.01000   52.0    196801 999912   
919280 PUKA-PUKA                            FP   -14.80000 -138.81000    3.0    198107 198311   
919280 PUKA-PUKA                            FP   -14.80000 -138.81000    3.0    197301 197408   
919300 BORA-BORA                            FP   -14.80000 -138.81000    3.0    198009 999912   
919300 BORA-BORA                            FP   -16.48000 -151.75000    3.0    197410 197711   
919310 MOPELIA                              FP   -16.76000 -153.95000    2.0    197712 198104   
919310 MOPELIA                              FP   -16.76000 -153.95000    2.0    197301 197312   
919380 PAPEETE/TAHITI                       FP   -17.55000 -149.61000    2.0    196605 999912   
919410 RANGIROA                             FP   -14.96000 -147.65000    3.0    198009 198802   
919430 TAKAROA                              FP   -14.48000 -145.03000    3.0    197301 999912   
919440 HAO                                  FP   -18.06000 -140.95000    3.0    197109 999912   
919450 HEREHERETUE                          FP   -19.86000 -145.00000    3.0    198803 999912   
919450 HEREHERETUE                          FP   -19.86000 -145.00000    3.0    198008 198308   
919450 HEREHERETUE                          FP   -19.86000 -145.00000    3.0    197301 197410   
919460 TUREIA                               FP   -20.76000 -138.55000    3.0    197005 197106   
919480 RIKITEA                              FP   -23.13000 -134.96000   89.0    197002 999912   
919520 MUROROA                              FP   -21.81000 -138.81000    2.0    198801 999912   
919540 TUBUAI                               FP   -23.35000 -149.48000    3.0    197301 999912   
919580 RAPA                                 FP   -27.61000 -144.33000    2.0    196611 999912   
930110 KAITAIA TO 930120                    NZ   -35.06000  173.28300   80.0    197301 198504   
930120 KAITAIA                              NZ   -35.13000  173.68300   87.0    198508 999912   
931120 WHENUAPAI                            NZ   -36.80000  174.60000   31.0    195806 196109   
931150 AUCKLAND/MECHANICS BAY               NZ   -36.85000  174.78300    5.0    194907 195708   
931190 AUCKLAND INTL                        NZ   -37.01000  174.80000    6.0    196511 999912   
932460 ROTORUA AERODROME                    NZ   -38.11000  176.31700  288.0    197301 999912   
932910 GISBORNE                             NZ   -38.66000  177.98300    8.0    197301 999912   
933080 NEW PLYMOUTH AERO                    NZ   -39.03000  174.18300   48.0    197301 999912   
933370 WAIOURU                              NZ   -39.46000  175.68300  821.0    196801 197803   
934010 OHAKEA                               NZ   -40.20000  175.38300   52.0    197301 198406   
934170 PARAPARAUMU                          NZ   -40.90000  174.98300    7.0    197301 999912   
934340 WELLINGTON                           NZ   -41.28000  174.76700  119.0    197301 198410   
935450 NELSON ARPT                          NZ   -41.30000  173.21700    5.0    197301 999912   
936140 HOKITIKA (SOUTH)                     NZ   -42.71000  170.98300   44.0    197301 999912   
936770 KAIKOURA                             NZ   -42.41000  173.70000   99.0    197301 199109   
937800 CHRISTCHURCH INTL                    NZ   -43.48000  172.53300   30.0    195405 999912   
938440 INVERCARGILL ARPT                    NZ   -46.41000  168.33300    1.0    195001 999912   
938900 DUNEDIN ARPT                         NZ   -45.93000  170.20000    2.0    197301 999912   
939440 CAMPBELL ISLAND                      NZ   -52.55000  169.15000   15.0    195705 999912   
939860 CHATHAM ISLAND                       NZ   -43.95000 -176.56000   48.0    195609 999912   
939970 RAOUL IS/KERMADEC                    NZ   -29.25000 -177.91000   36.0    195206 999912   
940140 MADANG M.O.                          PP    -5.21700  145.80000    4.0    199104 999912   
940140 MADANG M.O.                          PP    -5.21700  145.80000    4.0    198601 198902   
940140 MADANG M.O.                          PP    -5.21700  145.80000    4.0    195010 198502   
940270 LAE                                  PP    -6.73300  147.00000    8.0    194701 198707   
940350 PORT MORESBY                         PP    -9.43300  147.21700   28.0    194601 999912   
940440 MOMOTE M.O.                          PP    -2.06700  147.43300    5.0    199104 999912   
940440 MOMOTE M.O.                          PP    -2.06700  147.43300    5.0    198203 198901   
940440 MOMOTE M.O.                          PP    -2.06700  147.33300    5.0    195007 197812   
940850 RABAUL M.O.                          PP    -4.21700  152.18300    6.0    195001 198901   
940870 MISIMA M.O.                          PP   -10.70000  152.83300   14.0    199104 999912   
940870 MISIMA M.O.                          PP   -10.70000  152.83300   17.0    198704 198812   
940870 MISIMA M.O.                          PP   -10.70000  152.83300   17.0    198405 198512   
940870 MISIMA M.O.                          PP   -10.70000  152.83300   17.0    197512 197812   
941200 DARWIN AIRPORT                       AS   -12.43000  130.86700   32.0    194503 999912   
941500 GOVE AIRPORT                         AS   -12.26000  136.81700   54.0    198511 999912   
941713 WEIPA AMEX                           AS    12.68300  141.91700   16.0    198610 198702   
941750 THURSDAY ISLAND M.O                  AS   -10.58000  142.21700   61.0    195009 999912   
942005 TALGARNO                             AS   -19.28300  121.50000    3.0    196003 196102   
942030 BROOME M.O.                          AS   -17.95000  122.21700    9.0    195001 999912   
942050 DERBY                                AS   -17.30000  123.61700    9.0    197411 198109   
942050 DERBY                                AS   -17.30000  123.61700    9.0    197204 197211   
942120 HALLS CREEK                          AS   -18.23000  127.66700  407.0    195001 999912   
942340 DALY WATERS                          AS   -16.26700  133.38300  210.0    194801 197004   
942380 TENNANT CREEK                        AS   -19.63000  134.18300  374.0    196908 999912   
942432 BORROLOOLA AMEX                      AS   -16.01700  136.11700   16.0    198701 198702   
942590 BURKETOWN AMEX                       AS   -17.75000  139.55000    5.0    198701 198702   
942660 KARUMBA AMO                          AS   -17.48300  140.81700   10.0    195010 195106   
942870 CAIRNS M.O.                          AS   -16.58000  145.73300    2.0    194707 999912   
942940 TOWNSVILLE                           AS   -19.25000  146.76700    5.0    194311 999912   
942990 WILLIS ISLAND                        AS   -16.30000  149.98300    6.0    194705 999912   
943000 CARNARVON                            AS   -24.88000  113.65000    4.0    195001 999912   
943020 LEARMONTH                            AS   -22.23000  114.08300    6.0    197503 999912   
943050 ONSLOW                               AS   -21.66000  115.11700    4.0    195001 197502   
943055 MONTE BELL ISLAND                    AS   -20.41700  115.55000    3.0    195604 195606   
943120 PORT HEDLAND                         AS   -20.38000  118.61700   11.0    195001 999912   
943260 ALICE SPRINGS                        AS   -23.80000  133.88300  546.0    194812 999912   
943320 MT ISA ARPT                          AS   -20.66000  139.48300  344.0    197505 999912   
943350 CLONCURRY TO 943320                  AS   -20.66000  140.50000  189.0    194901 197505   
943460 LONGREACH M O                        AS   -23.43000  144.25000  193.0    196603 999912   
943670 MACKAY M.O.                          AS   -21.11000  149.16700   31.0    195909 999912   
943740 ROCKHAMPTON/AIRPORT                  AS   -23.38000  150.46700   14.0    198907 999912   
943740 ROCKHAMPTON                          AS   -23.38000  150.48300   10.0    194301 197810   
943800 GLADSTONE                            AS   -23.85000  151.26700   77.0    195711 999912   
944030 GERALDTON                            AS   -28.80000  114.70000   34.0    195001 999912   
944060 FORTIFICATION PT                     AS     6.31700  147.83300    8.0    194403 194404   
944300 MEEKATHARRA                          AS   -26.60000  118.48300  511.0    195104 999912   
944610 GILES                                AS   -25.03000  128.30000  600.0    195609 999912   
944760 OODNADATTA                           AS   -27.55000  135.48300  116.0    194801 198507   
945100 CHARLEVILLE                          AS   -26.41000  146.26700  305.0    194204 999912   
945270 MOREE                                AS   -29.46000  149.85000  212.0    196404 999912   
945680 AMBERLY                              AS   -27.63300  152.71700   27.0    194901 195601   
945685 HAMILTON REACH                       AS   -27.63300  152.71700   27.0    194305 194501   
945780 BRISBANE AIRPORT                     AS   -27.43000  153.08300    5.0    195001 999912   
946100 PERTH INTL ARPT                      AS   -31.93000  115.96700   21.0    195001 999912   
946120 BULLSBROOK/PEARCE                    AS   -31.66700  116.01700   40.0    194801 195206   
946370 KALGOORLIE                           AS   -30.78300  121.46700  360.0    194912 999912   
946380 ESPERANCE M.O.                       AS   -33.81000  121.88300   25.0    196906 999912   
946460 FORREST                              AS   -30.83000  128.10000  156.0    195001 999912   
946505 MARALINGA                            AS   -30.01700  131.58300  290.0    195505 196504   
946530 CEDUNA                               AS   -32.13000  133.70000   19.0    195001 999912   
946590 WOOMERA                              AS   -31.15000  136.80000  169.0    194904 999912   
946720 ADELAIDE ARPT                        AS   -34.95000  138.53300    6.0    195406 999912   
946755 PARAFIELD/ADELAIDE                   AS   -37.80000  138.63300   14.0    194901 195406   
946770 WILPENA CHALET                       AS   -38.50000  138.63300   31.0    194502 195406   
946930 MILDURA                              AS   -34.23000  142.08300   50.0    195001 999912   
947030 BOURKE PO                            AS   -30.08300  145.95000  106.0    194712 194904   
947110 COBAR M.O.                           AS   -31.48000  145.83300  244.0    196205 999912   
947230 WELLINGTON                           AS   -32.50000  148.96700  372.0    194711 195012   
947500 NOWRA                                AS   -34.95000  150.55000  119.0    195001 999912   
947670 SYDNEY ARPT                          AS   -33.95000  151.18300    3.0    198209 999912   
947670 KINGSFORD SMITH                      AS   -33.95000  151.18300    5.0    194601 198209   
947720 RATHMINES                            AS   -33.05000  151.60000    9.0    195006 195401   
947730 ARMINDALE PO                         AS   -30.53300  151.63300  981.0    194701 194907   
947760 WILLIAMTOWN AERODROME                AS   -32.78000  151.81600    8.0    198301 999912   
