        FltTime          Press           Temp         RelHum         WSpeed          WDirn       UTC_Date       UTC_Time         Long/E          Lat/N        GPM_MSL
          225.0         890.63          -3.43          82.98           20.5            256     2022-03-15       00:15:01  073°13'25.1"W   45°20'20.1"N         1116.1
          226.0         890.04          -3.47          82.62           20.5            256     2022-03-15       00:15:02  073°13'24.2"W   45°20'20.4"N         1121.3
          227.0         889.45          -3.50          82.50           20.5            256     2022-03-15       00:15:03  073°13'23.4"W   45°20'20.7"N         1126.6
          228.0         888.86          -3.54          82.34           20.5            256     2022-03-15       00:15:04  073°13'22.6"W   45°20'20.9"N         1131.8
          229.0         888.27          -3.56          82.14           20.4            256     2022-03-15       00:15:05  073°13'21.8"W   45°20'21.0"N         1137.1
          230.0         887.68          -3.59          82.04           20.3            256     2022-03-15       00:15:06  073°13'21.0"W   45°20'21.0"N         1142.3
          231.0         887.09          -3.61          82.09           20.3            256     2022-03-15       00:15:07  073°13'20.1"W   45°20'21.1"N         1147.6
          232.0         886.50          -3.63          82.42           20.3            256     2022-03-15       00:15:08  073°13'19.2"W   45°20'21.2"N         1152.9
          233.0         885.91          -3.68          82.92           20.4            256     2022-03-15       00:15:09  073°13'18.4"W   45°20'21.4"N         1158.1
          234.0         885.33          -3.72          83.25           20.5            256     2022-03-15       00:15:10  073°13'17.5"W   45°20'21.6"N         1163.3
          235.0         884.74          -3.76          83.25           20.5            256     2022-03-15       00:15:11  073°13'16.5"W   45°20'21.9"N         1168.5
          236.0         884.16          -3.80          83.24           20.5            256     2022-03-15       00:15:12  073°13'15.5"W   45°20'22.2"N         1173.7
          237.0         883.58          -3.84          83.58           20.5            256     2022-03-15       00:15:13  073°13'14.5"W   45°20'22.5"N         1178.9
          238.0         882.99          -3.88          83.47           20.5            256     2022-03-15       00:15:14  073°13'13.6"W   45°20'22.6"N         1184.1
          239.0         882.40          -3.93          83.33           20.5            256     2022-03-15       00:15:15  073°13'12.6"W   45°20'22.7"N         1189.4
          240.0         881.81          -3.95          83.03           20.5            257     2022-03-15       00:15:16  073°13'11.7"W   45°20'22.8"N         1194.7
          241.0         881.22          -3.96          83.00           20.4            257     2022-03-15       00:15:17  073°13'10.8"W   45°20'22.9"N         1200.0
          242.0         880.63          -4.00          83.04           20.3            256     2022-03-15       00:15:18  073°13'09.7"W   45°20'23.0"N         1205.2
          243.0         880.04          -4.04          82.87           20.2            256     2022-03-15       00:15:19  073°13'08.7"W   45°20'23.1"N         1210.5
          244.0         879.45          -4.08          83.10           20.2            256     2022-03-15       00:15:20  073°13'07.7"W   45°20'23.2"N         1215.9
          245.0         878.86          -4.14          83.39           20.1            257     2022-03-15       00:15:21  073°13'06.9"W   45°20'23.3"N         1221.2
          246.0         878.27          -4.18          83.37           20.1            257     2022-03-15       00:15:22  073°13'06.1"W   45°20'23.5"N         1226.5
          247.0         877.68          -4.24          83.41           20.1            258     2022-03-15       00:15:23  073°13'05.2"W   45°20'23.7"N         1231.7
          248.0         877.09          -4.26          83.54           20.1            258     2022-03-15       00:15:24  073°13'04.3"W   45°20'23.8"N         1237.1
          249.0         876.49          -4.32          83.70           20.1            258     2022-03-15       00:15:25  073°13'03.4"W   45°20'24.0"N         1242.4
          250.0         875.90          -4.36          84.11           20.2            258     2022-03-15       00:15:26  073°13'02.5"W   45°20'24.0"N         1247.8
          251.0         875.30          -4.41          84.03           20.2            258     2022-03-15       00:15:27  073°13'01.7"W   45°20'24.2"N         1253.2
          252.0         874.70          -4.45          83.81           20.2            258     2022-03-15       00:15:28  073°13'00.8"W   45°20'24.4"N         1258.6
          253.0         874.09          -4.49          83.92           20.2            258     2022-03-15       00:15:29  073°12'59.9"W   45°20'24.6"N         1264.1
          254.0         873.49          -4.53          83.54           20.1            258     2022-03-15       00:15:30  073°12'58.9"W   45°20'24.8"N         1269.5
          255.0         872.88          -4.56          83.12           20.1            258     2022-03-15       00:15:31  073°12'57.9"W   45°20'24.9"N         1274.9
          256.0         872.28          -4.60          82.71           20.0            259     2022-03-15       00:15:32  073°12'57.0"W   45°20'25.0"N         1280.4
          257.0         871.68          -4.65          82.39           19.9            259     2022-03-15       00:15:33  073°12'56.1"W   45°20'25.1"N         1285.8
          258.0         871.08          -4.70          82.08           19.8            259     2022-03-15       00:15:34  073°12'55.2"W   45°20'25.3"N         1291.2
          259.0         870.48          -4.75          81.83           19.7            259     2022-03-15       00:15:35  073°12'54.3"W   45°20'25.5"N         1296.6
          260.0         869.88          -4.79          82.65           19.6            259     2022-03-15       00:15:36  073°12'53.4"W   45°20'25.6"N         1302.1
          261.0         869.27          -4.85          82.38           19.6            259     2022-03-15       00:15:37  073°12'52.5"W   45°20'25.8"N         1307.6
          262.0         868.66          -4.88          82.47           19.5            259     2022-03-15       00:15:38  073°12'51.7"W   45°20'25.9"N         1313.1
          263.0         868.06          -4.94          82.46           19.4            259     2022-03-15       00:15:39  073°12'50.9"W   45°20'26.0"N         1318.5
